127.0.0.1 - - [09/Mar/2015:03:43:49 +0000] "GET /p/users/queryAll HTTP/1.1" 200 66 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36"
::1 - - [Thu, 31 Dec 2015 08:46:31 GMT] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
::1 - - [Thu, 31 Dec 2015 08:47:15 GMT] "GET /p/users/addUser?name=xxd&age=12&password=123456 HTTP/1.1" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
::1 - - [Thu, 31 Dec 2015 08:50:21 GMT] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
::1 - - [Thu, 31 Dec 2015 08:51:22 GMT] "GET /p/users/addUser?name=xxd&age=12&password=123456 HTTP/1.1" 200 33 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
::1 - - [Thu, 31 Dec 2015 08:52:21 GMT] "GET /p/users/deleteUser?id=3 HTTP/1.1" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
::1 - - [Thu, 31 Dec 2015 08:52:34 GMT] "GET /p/users/queryAll HTTP/1.1" 200 52 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
::1 - - [Thu, 31 Dec 2015 08:52:44 GMT] "GET /p/users/query?id=1 HTTP/1.1" 200 52 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
::1 - - [Thu, 31 Dec 2015 08:52:52 GMT] "GET /p/users HTTP/1.1" 200 23 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
::1 - - [Thu, 31 Dec 2015 08:53:32 GMT] "GET /p/users/addUser?name=xxd&age=16&password=123456 HTTP/1.1" 200 33 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
::1 - - [Thu, 31 Dec 2015 08:53:36 GMT] "GET /p/users/addUser?name=xxd&age=16&password=123456 HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
::1 - - [Thu, 31 Dec 2015 08:53:57 GMT] "GET /p/users/deleteUser?id=3 HTTP/1.1" 200 33 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
::1 - - [Thu, 31 Dec 2015 08:54:15 GMT] "GET /p/users/addUser?name=xxd&age=16&password=123456 HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
::1 - - [Thu, 31 Dec 2015 09:03:09 GMT] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
::1 - - [Thu, 31 Dec 2015 09:03:10 GMT] "GET /favicon.ico HTTP/1.1" 404 1173 "http://localhost:1337/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
::1 - - [Thu, 31 Dec 2015 09:17:02 GMT] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
::1 - - [Thu, 31 Dec 2015 09:17:03 GMT] "GET /favicon.ico HTTP/1.1" 404 1173 "http://localhost:1337/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
::1 - - [Thu, 31 Dec 2015 09:43:32 GMT] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
::1 - - [Thu, 31 Dec 2015 09:43:32 GMT] "GET /favicon.ico HTTP/1.1" 404 1173 "http://localhost:1337/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
::1 - - [Thu, 31 Dec 2015 09:43:43 GMT] "GET /p/users/queryAll HTTP/1.1" 200 154 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
::1 - - [Thu, 31 Dec 2015 09:50:57 GMT] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
::1 - - [Thu, 31 Dec 2015 09:50:59 GMT] "GET /p/users/queryAll HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
::1 - - [Thu, 31 Dec 2015 09:51:17 GMT] "GET /p/users/addUser?name=xxd&age=16&password=123456 HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
::1 - - [Thu, 31 Dec 2015 09:51:43 GMT] "GET /p/users/deleteUser?id=3 HTTP/1.1" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
::1 - - [Thu, 31 Dec 2015 09:51:48 GMT] "GET /p/users/deleteUser?id=5 HTTP/1.1" 200 33 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
::1 - - [Thu, 31 Dec 2015 09:51:56 GMT] "GET /p/users/queryAll HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
::1 - - [Thu, 31 Dec 2015 09:52:03 GMT] "GET /p/users/query?id=1 HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
::1 - - [Thu, 31 Dec 2015 09:52:10 GMT] "GET /p/users HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
::1 - - [Mon, 04 Jan 2016 05:54:48 GMT] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Mon, 04 Jan 2016 05:54:49 GMT] "GET /favicon.ico HTTP/1.1" 404 1173 "http://localhost:1337/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Mon, 04 Jan 2016 05:54:56 GMT] "GET /p/users/queryAll HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Mon, 04 Jan 2016 06:04:08 GMT] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Mon, 04 Jan 2016 06:04:10 GMT] "GET /p/users/queryAll HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Mon, 04 Jan 2016 06:04:11 GMT] "GET /p/users/queryAll HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Mon, 04 Jan 2016 06:04:11 GMT] "GET /p/users/queryAll HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Mon, 04 Jan 2016 06:04:12 GMT] "GET /p/users/queryAll HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Mon, 04 Jan 2016 06:04:12 GMT] "GET /p/users/queryAll HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Mon, 04 Jan 2016 06:04:12 GMT] "GET /p/users/queryAll HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Mon, 04 Jan 2016 06:04:12 GMT] "GET /p/users/queryAll HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Mon, 04 Jan 2016 06:04:12 GMT] "GET /p/users/queryAll HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Mon, 04 Jan 2016 06:04:12 GMT] "GET /p/users/queryAll HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Mon, 04 Jan 2016 06:04:12 GMT] "GET /p/users/queryAll HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Mon, 04 Jan 2016 06:04:13 GMT] "GET /p/users/queryAll HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Mon, 04 Jan 2016 06:04:13 GMT] "GET /p/users/queryAll HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Mon, 04 Jan 2016 06:04:13 GMT] "GET /p/users/queryAll HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Mon, 04 Jan 2016 06:04:14 GMT] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Mon, 04 Jan 2016 06:04:15 GMT] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 02:06:06 GMT] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 02:06:10 GMT] "GET /p/users HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 02:06:12 GMT] "GET /p/users HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 02:08:28 GMT] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 02:12:11 GMT] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 02:12:13 GMT] "GET /p/users/updateUser HTTP/1.1" 404 1158 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 02:12:33 GMT] "POST /p/users/updateUser HTTP/1.1" 200 415 "http://localhost:1337/p/users" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 02:16:50 GMT] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 02:16:57 GMT] "POST /p/users/updateUser HTTP/1.1" 200 415 "http://localhost:1337/p/users" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 02:28:10 GMT] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 02:28:19 GMT] "GET /p/users/login HTTP/1.1" 200 451 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 02:29:54 GMT] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 02:29:59 GMT] "GET /p/users/login HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 02:31:44 GMT] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 02:32:27 GMT] "POST /p/users/loginUser HTTP/1.1" 200 159 "http://localhost:1337/p/users/login" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 02:33:09 GMT] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 02:37:06 GMT] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 02:37:06 GMT] "GET /favicon.ico HTTP/1.1" 404 1173 "http://localhost:1337/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 02:37:32 GMT] "GET /p/users/login HTTP/1.1" 200 447 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::ffff:127.0.0.1 - - [Tue, 05 Jan 2016 02:43:15 GMT] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::ffff:127.0.0.1 - - [Tue, 05 Jan 2016 02:43:26 GMT] "GET /p/users/login HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 02:45:53 GMT] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 02:48:50 GMT] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 02:50:26 GMT] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 02:50:52 GMT] "POST /p/users/loginUser HTTP/1.1" 200 108 "http://localhost:1337/p/users/login" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 02:51:34 GMT] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 02:51:38 GMT] "POST /p/users/loginUser HTTP/1.1" 200 55 "http://localhost:1337/p/users/login" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 02:53:19 GMT] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 02:53:27 GMT] "POST /p/users/loginUser HTTP/1.1" 200 55 "http://localhost:1337/p/users/login" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 02:53:58 GMT] "POST /p/users/loginUser HTTP/1.1" 200 55 "http://localhost:1337/p/users/login" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 02:54:50 GMT] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 02:54:54 GMT] "POST /p/users/loginUser HTTP/1.1" 200 54 "http://localhost:1337/p/users/login" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 06:48:29 GMT] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 06:48:39 GMT] "POST /p/users/loginUser HTTP/1.1" 200 54 "http://localhost:1337/p/users/login" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 06:51:02 GMT] "OPTIONS /p/users/loginUser HTTP/1.1" 200 4 "http://localhost:8100/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.3 (KHTML, like Gecko) Version/8.0 Mobile/12A4345d Safari/600.1.4"
::1 - - [Tue, 05 Jan 2016 06:51:20 GMT] "POST /p/users/loginUser HTTP/1.1" 200 54 "http://localhost:1337/p/users/login" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 06:51:36 GMT] "GET /p/users/loginUser HTTP/1.1" 404 1158 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 06:52:06 GMT] "GET /p/users/loginUser HTTP/1.1" 404 1158 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
::1 - - [Tue, 05 Jan 2016 06:53:18 GMT] "OPTIONS /p/users/loginUser HTTP/1.1" 200 4 "http://localhost:8100/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.3 (KHTML, like Gecko) Version/8.0 Mobile/12A4345d Safari/600.1.4"
::ffff:127.0.0.1 - - [Tue, 05 Jan 2016 06:57:53 GMT] "OPTIONS /p/users/loginUser HTTP/1.1" 200 4 "http://localhost:8100/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.3 (KHTML, like Gecko) Version/8.0 Mobile/12A4345d Safari/600.1.4"
